name,_rxn_organic-inchikey,_rxn_M_acid,_rxn_M_inorganic,_rxn_M_organic,_solv_GBL,_solv_DMSO,_solv_DMF,_stoich_mmol_org,_stoich_mmol_inorg,_stoich_mmol_acid,_stoich_mmol_solv,_stoich_org/solv,_stoich_inorg/solv,_stoich_acid/solv,_stoich_org+inorg/solv,_stoich_org+inorg+acid/solv,_stoich_org/liq,_stoich_inorg/liq,_stoich_org+inorg/liq,_stoich_org/inorg,_stoich_acid/inorg,_rxn_temperature_c,_rxn_reactiontime_s,_feat_organic_0_avgpol_std,_feat_organic_0_refractivity_std,_feat_organic_0_maximalprojectionarea_std,_feat_organic_0_maximalprojectionradius_std,_feat_organic_0_maximalprojectionsize_std,_feat_organic_0_minimalprojectionarea_std,_feat_organic_0_minimalprojectionradius_std,_feat_organic_0_minimalprojectionsize_std,_feat_organic_0_molpol_std,_feat_organic_0_asavdwp_std,_feat_organic_0_asa_std,_feat_organic_0_asah_std,_feat_organic_0_asap_std,_feat_organic_0_asa-_std,_feat_organic_0_asa+_std,_feat_organic_0_protpsa_std,_feat_organic_0_hacceptorcount_std,_feat_organic_0_hdonorcount_std,_feat_organic_0_rotatablebondcount_std,_feat_organic_0_organoammoniummolecularweight_std,_feat_organic_0_atomcount_n_std,_feat_organic_0_bondcount_std,_feat_organic_0_chainatomcount_std,_feat_organic_0_ringatomcount_std,_raw_modelname,_feat_primaryAmine,_feat_secondaryAmine,_rxn_plateEdgeQ,_feat_maxproj_per_N,_raw_RelativeHumidity,_out_crystalscore
2019-06-10T21_14_00.866379+00_00_LBL_H8,JMXLWMIFDJCGBV-UHFFFAOYSA-N,4.390957386,0.820552615,0.98872592,0,0,1,0.495351686,0.41109686,2.19986965,4.457611687,0.111124907,0.092223569,0.49350858799999997,0.203348477,0.696857065,0.074405268,0.061749608,0.136154876,1.204951275,5.351219781,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,1,22.94,62.9978022,3
2019-06-10T21_14_00.866379+00_00_LBL_A9,JMXLWMIFDJCGBV-UHFFFAOYSA-N,1.110965122,0.45837766799999996,0.644869927,0,0,1,0.323079833,0.229647212,0.556593526,5.6224941479999995,0.057462013,0.040844366,0.098994061,0.09830638,0.19730044,0.052286009,0.03716523,0.089451238,1.406852847,2.423689459,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,1,22.94,62.9978022,1
2019-06-10T21_14_00.866379+00_00_LBL_C9,JMXLWMIFDJCGBV-UHFFFAOYSA-N,11.87399522,0.116241181,0.50644234,0,0,1,0.25322117,0.058120591,5.93699761,3.230435443,0.07838608,0.017991565,1.837831994,0.096377645,1.934209639,0.027621818,0.006339898,0.033961716,4.356823758,102.14964350000001,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,0,22.94,62.9978022,3
2019-06-10T21_14_00.866379+00_00_LBL_E9,JMXLWMIFDJCGBV-UHFFFAOYSA-N,1.5902672169999998,0.093559975,0.271805285,0,0,1,0.135902642,0.046779988,0.7951336090000001,5.87529258,0.023131212999999998,0.007962155,0.135335151,0.031093367,0.166428518,0.020373907,0.007013043,0.02738695,2.905144903,16.9973027,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,0,22.94,62.9978022,1
2019-06-10T21_14_00.866379+00_00_LBL_G9,JMXLWMIFDJCGBV-UHFFFAOYSA-N,4.505757115,0.462129574,0.8683884690000001,0,0,1,0.434194235,0.231064787,2.252878557,4.659911173,0.093176505,0.049585662999999995,0.48345955,0.142762168,0.6262217179999999,0.062810277,0.033425693,0.096235969,1.8791017030000001,9.749986517,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,0,22.94,62.9978022,3
2019-06-10T21_14_00.866379+00_00_LBL_B9,JMXLWMIFDJCGBV-UHFFFAOYSA-N,5.618944167,0.6946119359999999,1.1885678990000001,0,0,1,0.594283949,0.34730596799999996,2.809472083,4.100871918,0.14491648599999998,0.08469076199999999,0.6850914,0.229607248,0.914698648,0.085999185,0.050258854000000006,0.136258038,1.7111250709999999,8.08932855,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,0,22.94,62.9978022,3
2019-06-10T21_14_00.866379+00_00_LBL_D9,JMXLWMIFDJCGBV-UHFFFAOYSA-N,4.611774929,0.331712639,1.0595324940000002,0,0,1,0.5297662470000001,0.165856319,2.305887465,4.59232925,0.115358943,0.036115947,0.502117191,0.15147489,0.653592081,0.076797565,0.024043362000000002,0.100840927,3.194127595,13.90292195,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,0,22.94,62.9978022,3
2019-06-10T21_14_00.866379+00_00_LBL_F9,JMXLWMIFDJCGBV-UHFFFAOYSA-N,1.5902672169999998,0.269339322,0.90398472,0,0,1,0.45199236,0.134669661,0.7951336090000001,5.443821095,0.083028511,0.024738076,0.146061672,0.107766587,0.253828259,0.072446809,0.021585292000000002,0.09403210099999999,3.356304282,5.904326201,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,0,22.94,62.9978022,1
2019-06-10T21_14_00.866379+00_00_LBL_H9,JMXLWMIFDJCGBV-UHFFFAOYSA-N,2.7564631760000005,0.629403469,1.465012948,0,0,1,0.732506474,0.314701734,1.3782315880000002,4.678195204,0.15657886,0.067269902,0.294607542,0.223848763,0.518456304,0.120946971,0.051961618,0.17290858899999997,2.327621345,4.3794851999999995,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,1,22.94,62.9978022,4
2019-06-10T21_14_00.866379+00_00_LBL_A10,JMXLWMIFDJCGBV-UHFFFAOYSA-N,1.6962850319999998,0.609557413,1.5257235830000002,0,0,1,0.762861792,0.304778707,0.8481425159999999,4.912783183,0.15528098099999998,0.062037891,0.17263992399999997,0.217318872,0.389958796,0.13242000199999998,0.052904467999999996,0.185324469,2.503002259,2.7828142089999997,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,1,22.94,62.9978022,1
2019-06-10T21_14_00.866379+00_00_LBL_C10,JMXLWMIFDJCGBV-UHFFFAOYSA-N,2.486445749,0.531944454,0.819254215,0,0,1,0.410446362,0.266504171,1.24570932,5.15533407,0.079615861,0.05169484,0.241635033,0.131310702,0.372945735,0.06412179,0.041634489,0.10575627900000001,1.540112335,4.674258242,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,0,22.94,62.9978022,1
2019-06-10T21_14_00.866379+00_00_LBL_E10,JMXLWMIFDJCGBV-UHFFFAOYSA-N,1.802302846,0.14175753800000002,1.217300122,0,0,1,0.608650061,0.07087876900000001,0.901151423,5.28207319,0.115229388,0.01341874,0.17060563,0.128648128,0.299253758,0.09843570300000001,0.011463075,0.109898778,8.587198531,12.71398242,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,0,22.94,62.9978022,1
2019-06-10T21_14_00.866379+00_00_LBL_G10,JMXLWMIFDJCGBV-UHFFFAOYSA-N,11.87399522,0.292020528,0.634486288,0,0,1,0.317243144,0.146010264,5.93699761,3.0753061460000004,0.10315823199999999,0.047478285999999995,1.930538726,0.150636518,2.081175244,0.035201115,0.016201214,0.05140233,2.1727454969999997,40.66150859,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,0,22.94,62.9978022,3
2019-06-10T21_14_00.866379+00_00_LBL_B10,JMXLWMIFDJCGBV-UHFFFAOYSA-N,4.452748208,0.235317513,1.385199619,0,0,1,0.69259981,0.11765875699999999,2.226374104,4.499137115,0.153940587,0.026151405,0.494844688,0.180091992,0.6749366809999999,0.102980991,0.017494396000000002,0.12047538699999999,5.8865130820000005,18.92229843,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,0,22.94,62.9978022,1
2019-06-10T21_14_00.866379+00_00_LBL_D10,JMXLWMIFDJCGBV-UHFFFAOYSA-N,5.948895401000001,0.409079869,1.297458044,0,0,1,0.647431564,0.204130855,2.968498805,4.090582541,0.158273683,0.049902637,0.725690968,0.20817632,0.933867288,0.091716122,0.028917482,0.120633603,3.171649698,14.54213675,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,0,22.94,62.9978022,3
2019-06-10T21_14_00.866379+00_00_LBL_F10,JMXLWMIFDJCGBV-UHFFFAOYSA-N,8.375407343,0.204130855,0.741716445,0,0,1,0.370858223,0.10206542699999999,4.187703672,3.9113107310000004,0.094816865,0.026094942000000003,1.070665043,0.120911807,1.19157685,0.045790537,0.012602203000000001,0.058392741,3.633534216,41.02960013,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,0,22.94,62.9978022,3
2019-06-10T21_14_00.866379+00_00_LBL_H10,JMXLWMIFDJCGBV-UHFFFAOYSA-N,9.435585488,0.042527261,0.7819676959999999,0,0,1,0.39098384799999997,0.021263631,4.717792744,3.70906242,0.105413122,0.0057328859999999995,1.271963696,0.11114600699999999,1.3831097030000001,0.046397362000000004,0.002523317,0.048920679,18.38744536,221.8714579,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,1,22.94,62.9978022,3
2019-06-10T21_14_00.866379+00_00_LBL_A11,JMXLWMIFDJCGBV-UHFFFAOYSA-N,0.52903101,0.401787832,0.7258063109999999,0,0,1,0.36362896200000006,0.201295704,0.265044536,5.747492692000001,0.063267407,0.035023221,0.04611481,0.098290628,0.144405438,0.060478455,0.033479327999999996,0.093957783,1.806441739,1.3166924629999999,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,1,22.94,62.9978022,1
2019-06-10T21_14_00.866379+00_00_LBL_C11,JMXLWMIFDJCGBV-UHFFFAOYSA-N,1.115417888,0.201699102,1.5925174530000001,0,0,1,0.7946662090000001,0.100647852,0.556593526,5.204338599,0.152693026,0.019339221,0.106947985,0.172032247,0.278980231,0.137940561,0.017470758,0.155411319,7.8955108670000005,5.530108342999999,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,0,22.94,62.9978022,1
2019-06-10T21_14_00.866379+00_00_LBL_E11,JMXLWMIFDJCGBV-UHFFFAOYSA-N,0.584266513,1.076675489,1.322086865,0,0,1,0.659721346,0.537261069,0.29154899,5.059447424,0.13039395199999998,0.10618967300000001,0.05762467,0.23658362600000002,0.29420829600000004,0.123289439,0.10040393,0.22369336899999998,1.227934395,0.542657949,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,0,22.94,62.9978022,1
2019-06-10T21_14_00.866379+00_00_LBL_G11,JMXLWMIFDJCGBV-UHFFFAOYSA-N,1.2722137740000001,0.0056703019999999995,0.413670704,0,0,1,0.206835352,0.0028351509999999997,0.6361068870000001,5.917482822999999,0.034953266000000004,0.000479114,0.107496195,0.035432381,0.142928575,0.03156062,0.00043261,0.03199323,72.95391665,224.36439559999997,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,0,22.94,62.9978022,1
2019-06-10T21_14_00.866379+00_00_LBL_B11,JMXLWMIFDJCGBV-UHFFFAOYSA-N,7.754810076,0.159086616,0.23828364,0,0,1,0.11890353599999999,0.07938422099999999,3.8696502280000002,4.351501454,0.027324715,0.01824295,0.889267824,0.045567664,0.9348354879999999,0.014463123999999999,0.009656095,0.024119219,1.497823299,48.74583595,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,0,22.94,62.9978022,3
2019-06-10T21_14_00.866379+00_00_LBL_D11,JMXLWMIFDJCGBV-UHFFFAOYSA-N,1.2192048659999999,0.053867864,1.005116192,0,0,1,0.502558096,0.026933932,0.6096024329999999,5.582904892,0.090017313,0.004824358,0.109190904,0.094841671,0.204032575,0.08115583400000001,0.004349439,0.085505273,18.65892035,22.63325044,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,0,22.94,62.9978022,1
2019-06-10T21_14_00.866379+00_00_LBL_F11,JMXLWMIFDJCGBV-UHFFFAOYSA-N,5.406908538,0.839204625,1.031026385,0,0,1,0.515513192,0.41960231299999995,2.703454269,4.169012082,0.123653562,0.1006479,0.648464004,0.22430146199999998,0.8727654659999999,0.075011381,0.06105556400000001,0.136066946,1.228575671,6.442896496,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,0,22.94,62.9978022,3
2019-06-10T21_14_00.866379+00_00_LBL_H11,JMXLWMIFDJCGBV-UHFFFAOYSA-N,6.877403134,0.432912242,1.24126261,0,0,1,0.621872567,0.216889033,3.44557897,3.899651555,0.159468752,0.055617542,0.883560729,0.21508629399999998,1.098647023,0.084663451,0.029527873,0.114191324,2.8672384139999996,15.88636788,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,1,22.94,62.9978022,3
2019-06-10T21_14_00.866379+00_00_LBL_A12,JMXLWMIFDJCGBV-UHFFFAOYSA-N,8.375407343,0.05103271400000001,0.52119874,0,0,1,0.26059937,0.025516357000000003,4.187703672,4.106169329,0.063465325,0.006214150999999999,1.019856547,0.06967947599999999,1.089536022,0.031420709,0.003076531,0.03449724,10.21303203,164.11840049999998,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,1,22.94,62.9978022,3
2019-06-10T21_14_00.866379+00_00_LBL_C12,JMXLWMIFDJCGBV-UHFFFAOYSA-N,2.226374104,1.068851837,1.3829689369999998,0,0,1,0.691484469,0.5344259179999999,1.113187052,4.639951034,0.149028398,0.115179215,0.23991353399999998,0.264207613,0.504121147,0.12019257300000001,0.09289294099999999,0.21308551399999998,1.293882735,2.08295858,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,1,22.94,62.9978022,3
2019-06-10T21_14_00.866379+00_00_LBL_E12,JMXLWMIFDJCGBV-UHFFFAOYSA-N,0.15902672199999998,0.269339322,1.3657882209999999,0,0,1,0.68289411,0.134669661,0.07951336099999999,5.539356263999999,0.12328041,0.024311428,0.01435426,0.147591838,0.161946098,0.12153585300000001,0.023967394,0.145503246,5.070883113,0.59043262,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,1,22.94,62.9978022,1
2019-06-10T21_14_00.866379+00_00_LBL_G12,JMXLWMIFDJCGBV-UHFFFAOYSA-N,9.188918789,0.167609113,0.169795833,0,0,1,0.08472812099999999,0.083636947,4.585270476,4.036184862,0.020992131,0.020721783,1.13604075,0.041713914,1.177754664,0.009827589,0.009701024,0.019528613,1.013046547,54.82350345,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,1,22.94,62.9978022,3
2019-06-10T21_14_00.866379+00_00_LBL_B12,JMXLWMIFDJCGBV-UHFFFAOYSA-N,0.6891157940000001,0.9809621629999999,1.313174419,0,0,1,0.65658721,0.490481082,0.34455789700000006,5.09518059,0.128864365,0.096263729,0.067624276,0.225128093,0.292752369,0.120701981,0.090166298,0.210868279,1.338659603,0.702489678,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,1,22.94,62.9978022,1
2019-06-10T21_14_00.866379+00_00_LBL_D12,JMXLWMIFDJCGBV-UHFFFAOYSA-N,11.0479486,0.661913955,0.7322468409999999,0,0,1,0.365391174,0.33029506399999997,5.512926352000001,3.038124612,0.120268659,0.10871676,1.814582039,0.228985419,2.043567457,0.042730557,0.038626254,0.081356811,1.106256841,16.69091355,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,1,22.94,62.9978022,4
2019-06-10T21_14_00.866379+00_00_LBL_F12,JMXLWMIFDJCGBV-UHFFFAOYSA-N,5.459917445,0.430942916,0.959942533,0,0,1,0.479971266,0.215471458,2.729958723,4.392347396,0.10927443199999999,0.049056105999999995,0.62152614,0.158330537,0.779856677,0.06738986799999999,0.030253046000000002,0.097642914,2.227539885,12.66969997,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,1,22.94,62.9978022,3
2019-06-10T21_14_00.866379+00_00_LBL_H12,JMXLWMIFDJCGBV-UHFFFAOYSA-N,9.38257658,0.314701734,0.84988153,0,0,1,0.424940765,0.157350867,4.69128829,3.553226243,0.11959293800000001,0.044283943,1.320289779,0.163876881,1.484166659,0.051542242,0.019085522,0.070627765,2.700593729,29.81418771,105,12600,6.09,26.11,22.94,3.3,5.05,16.67,2.61,6.54,5.88,116.23,228.53,197.63,30.9,69.52,159.01,16.61,0,1,0,46.092,1,10,3,0,escalate_MathematicaUniformRandom_1,0,1,1,22.94,62.9978022,3
